a	b	c	d	e	f
data\source\maps_source\建筑\jz_xn中级民居001_002_hd.mesh	融天岭	13258.580078125,31536.33203125,37936.5234375	1	{55037456-c730-450d-9133-94babff453c8}	world_object
data\source\maps_source\建筑\jz_xn中级民居001_001_hd.mesh	融天岭	11149.97265625,31547.076171875,40514.77734375	1	{76009d6c-c1cb-4a58-8252-f5f1d06f88a3}	world_object
data\source\maps_source\石头\st_tzf石剑001_hd.mesh	融天岭	35504.546875,27035.00390625,93401.21875	1	{baecc3a0-11a8-4cfc-8a23-5b25a56bce80}	world_object
data\source\maps_source\石头\st_tzf石剑002_hd.mesh	融天岭	32852.2421875,27067.6015625,94429.3046875	1	{bb96594f-f049-443c-9b48-94ca41ec818a}	world_object
data\source\maps_source\门派\七秀\wj_qx红绸缎001_011a_hd.mesh	融天岭	19764.10546875,30131.251953125,78498.609375	0	{c9a84efd-3a1a-49fe-ba98-baf2902a09ce}	world_object
data\source\maps_source\建筑\jz_xn磨坊002_001a_hd.mesh	融天岭	10493.7412109375,17803.373046875,127993.7109375	0	{1739750e-7944-4d8a-be68-1a9fe5f0e2c6}	world_object
data\source\maps_source\小物件\雕像\wj_xn女娲雕像001_hd.mesh	融天岭	39248.19140625,10111.3525390625,138432.546875	1	{37c8b065-fb59-4db6-a55a-70fb98bfafe1}	world_object
data\source\maps_source\建筑\jz_xn磨坊001_001_hd.mesh	融天岭	10493.7412109375,17308.578125,128028.9140625	0	{548e0f50-2a2d-401f-9ba8-901e2629c03e}	world_object
data\source\maps_source\小物件\路标\wj_rtl石路标001_001_hd.mesh	融天岭	75927.4609375,26067.173828125,27484.2421875	1	{7b2846a3-c3be-41f3-871f-cbee4c3cb1da}	world_object
data\source\maps_source\副本室内\战场\决胜千里\pj_js大营底座001_hd.mesh	融天岭	59247.328125,26055.93359375,8324.234375	1	{e0ed043f-e904-4181-aac3-83b3ec043141}	world_object
data\source\maps_source\小物件\路标\wj_rtl石路标001_002_hd.mesh	融天岭	57042.0390625,29809.70703125,32179.611328125	1	{e839a4e8-6e84-4cf6-b515-a715454bdfb8}	world_object
data\source\maps_source\小物件\石碑\wj_情冢物件001_002_hd.mesh	融天岭	75618.3203125,19466.833984375,101481.203125	1	{025d126b-7ba1-4535-ad02-405bc3a0e796}	world_object
data\source\maps_source\建筑配套\pj_日轮山围墙001_003_hd.mesh	融天岭	76447.3828125,18235.853515625,100092.328125	1	{04d638fe-627a-4a42-9f3b-e8745d4b721e}	world_object
data\source\maps_source\建筑配套\pj_日轮山围墙001_002_hd.mesh	融天岭	72583.5625,18748.931640625,94591.5703125	1	{11217f73-b0e6-49d4-9f89-95ca11c36627}	world_object
data\source\maps_source\建筑配套\pj_日轮山围墙001_001_hd.mesh	融天岭	71452.703125,19498.890625,94593.671875	1	{161ca8e1-ed74-4f67-a311-d4d10a0067f6}	world_object
data\source\maps_source\小物件\石碑\wj_情冢物件001_001_hd.mesh	融天岭	75679.9296875,19444.0703125,97230.484375	1	{1b0af252-45f3-4e54-9aeb-a386a3b429e6}	world_object
data\source\maps_source\小物件\石碑\wj_情冢物件001_004_hd.mesh	融天岭	70223.453125,20128.560546875,96233.5859375	1	{3e30c3e5-9a2e-4cdf-a743-ca69c172bf5d}	world_object
data\source\maps_source\建筑\jz_xn衙门002_001_hd.mesh	融天岭	73951.7890625,19380.7109375,95721.65625	0	{641d33e9-a474-46de-9b24-82adf8415198}	world_object
data\source\maps_source\副本室内\南诏皇宫\花园\wj_nz石灯001_hd.mesh	融天岭	64504.484375,23771.634765625,135760.953125	1	{00ec16aa-381e-49e8-9765-835652e24b80}	world_object
data\source\maps_source\小物件\生活品\wj_rtl擂台门001_002_hd.mesh	融天岭	99487.0546875,14177.05859375,111487.0859375	1	{03aa791f-293e-4981-a5d1-0b134b7e81dc}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_003_hd.mesh	融天岭	70259.84375,23396.955078125,131457.84375	1	{03fdbef9-41e8-453b-b9fa-cc1df8941a83}	world_object
data\source\maps_source\门派\少林\sl_栏杆堤岸001_007_hd.mesh	融天岭	78532.7890625,23342.048828125,135483.984375	1	{04c0a41f-b76b-4684-bc9c-e57fd4de936d}	world_object
data\source\maps_source\建筑\jz_xn高级城镇001_002_hd.mesh	融天岭	95444.5234375,22997.833984375,144496.015625	0	{05dc469d-1f61-4e17-9954-4a870977f886}	world_object
data\source\maps_source\小物件\生活品\wj_rtl屏风001_hd.mesh	融天岭	98734.609375,13294.7138671875,106531.078125	1	{0c06c06c-c26d-49ae-8b8b-d1622cef1a3b}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_001_hd.mesh	融天岭	99729.4296875,23014.21484375,144892.375	1	{0ea294f9-232a-4b8f-81a6-557239570a68}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_005_hd.mesh	融天岭	71295.9921875,25632.138671875,152114.859375	0	{10c6fc7b-fc5a-417e-a54d-98508fb2dd8a}	world_object
data\source\maps_source\建筑\jz_xn高级城镇001_006_hd.mesh	融天岭	69653.765625,23388.423828125,142269.140625	5	{12b53fa0-4f9b-472e-abb0-9488e3c6f3bb}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_002_hd.mesh	融天岭	97010.484375,24580.724609375,150709.5625	1	{143418e0-c17a-43f0-8cba-013473ea19f2}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_007_hd.mesh	融天岭	98881.3984375,24580.765625,150709.453125	0	{1a2e9b0b-7785-4724-b7a4-3939231d7798}	world_object
data\source\maps_source\建筑\jz_z破庙钟001_hd.mesh	融天岭	94509.2578125,23014.396484375,148796.078125	3	{1eceb1b8-3095-4255-bde7-193a0d240859}	world_object
data\source\maps_source\建筑配套\pj_dxc围堤004_001_hd.mesh	融天岭	71545.4609375,19474.685546875,103466.1875	1	{1fb26800-adc1-4920-bdae-86d4272b8e1c}	world_object
data\source\maps_source\建筑配套\pj_xn高级城镇001_003_hd.mesh	融天岭	76733.2890625,27204.255859375,144760.484375	0	{20037843-1cfd-4da8-ac19-9c51647d67cd}	world_object
data\source\maps_source\门派\少林\wj_sl底座装饰001_003_hd.mesh	融天岭	74916.296875,23344.048828125,135614.71875	1	{213f44d1-3350-4464-939a-6e1ea54dc7e6}	world_object
data\source\maps_source\建筑\jz_xn高级城镇001_001_hd.mesh	融天岭	75098.8046875,25210.51171875,145715.921875	5	{242ed261-e351-4238-8fb2-90d8c4907e6d}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_004_hd.mesh	融天岭	73374.078125,23408.81640625,141757.765625	1	{24e42355-5577-4123-a421-1ccd759c8a2f}	world_object
data\source\maps_source\门派\少林\sl_栏杆堤岸001_001_hd.mesh	融天岭	74969.5625,23363.59765625,138263.09375	1	{29ea5c60-1251-45db-81b0-97e15db9acef}	world_object
data\source\maps_source\小物件\生活品\wj_rtl擂台门001_001_hd.mesh	融天岭	97891.09375,14177.0,113210.2265625	1	{2babbd01-cf55-4ce8-960e-dc48f0498f6f}	world_object
data\source\maps_source\小物件\栏杆\wj_cs栏杆001_001_hd.mesh	融天岭	81126.8125,23345.08984375,136105.421875	1	{36bc53d8-15e9-41b8-ae15-f9785a8dd16d}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_009_hd.mesh	融天岭	64913.53515625,23390.99609375,138947.4375	1	{3c4e3651-720c-4688-9153-388577642dfe}	world_object
data\source\maps_source\建筑\jz_rtl擂台001_hd.mesh	融天岭	97678.1640625,10329.322265625,119443.5	1	{3e1adb6b-18a9-49ac-b600-bb830201bd85}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_008_hd.mesh	融天岭	73588.875,23335.736328125,136587.625	1	{3e28dfd4-1cde-4320-a683-29f0f6edf5ff}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_006_hd.mesh	融天岭	90013.78125,23000.96484375,145109.25	0	{4cfbb445-b003-42a4-9eb2-608c110bf232}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_009_hd.mesh	融天岭	70257.8515625,20029.552734375,102914.8671875	0	{513c628f-239f-465c-bf77-73f77cecb6f8}	world_object
data\source\maps_source\建筑配套\pj_cj去雪竞技场路面001_hd.mesh	融天岭	95381.453125,23019.048828125,146850.609375	1	{5a905f7a-1210-4dda-88d8-7b59c21ec266}	world_object
data\source\maps_source\建筑\jz_xn高级城镇001_005_hd.mesh	融天岭	67138.5859375,25665.6875,152463.21875	5	{608b4cb5-6dde-44e7-92c7-96444d15fd23}	world_object
data\source\maps_source\建筑配套\pj_cj去雪竞技场路面003_hd.mesh	融天岭	90868.484375,22997.306640625,146850.609375	1	{6ea524d5-4996-4234-bc07-f24f31f84bae}	world_object
data\source\maps_source\建筑配套\pj_xn高级城镇001_002_hd.mesh	融天岭	98039.4765625,24896.6796875,152806.8125	0	{7b22eb9c-8b88-4ee4-8535-f88ed85c8631}	world_object
data\source\maps_source\建筑\jz_rtl擂台002_hd.mesh	融天岭	99429.7734375,9609.4208984375,113208.9609375	2	{7b5c4dd1-559b-447b-bc62-486ae75dad6b}	world_object
data\source\maps_source\小物件\栏杆\wj_cs栏杆001_002_hd.mesh	融天岭	78711.703125,23346.708984375,135511.21875	1	{ad9b88c1-9b84-40a9-940e-911f5c767441}	world_object
data\source\maps_source\建筑配套\pj_xn高级城镇001_004_hd.mesh	融天岭	99592.7421875,24527.642578125,152217.40625	0	{cd169777-2839-4ca4-b542-b5bc079d3f4a}	world_object
data\source\maps_source\建筑\jz_xn段氏牌坊001_001_hd.mesh	融天岭	79886.9296875,22124.556640625,134169.359375	0	{dc67c53a-37eb-430e-ab9e-1f8e858270b6}	world_object
data\source\maps_source\建筑\jz_xn高级城镇001_003_hd.mesh	融天岭	67700.6953125,30654.828125,147040.578125	3	{e3412325-5f8c-4a85-8c48-92ed9fbf3945}	world_object
data\source\maps_source\建筑\jz_xn段氏牌坊001_002_hd.mesh	融天岭	95425.9375,21520.068359375,140339.28125	0	{eb05c1c9-a032-4223-bd12-8082299e8e07}	world_object
data\source\maps_source\建筑配套\pj_erg围堤001_009_hd.mesh	融天岭	94257.953125,28700.794921875,171957.5	1	{07de509c-23f5-4b71-8dad-b27eadb533e4}	world_object
data\source\maps_source\门派\天策\tc_天策中门002_003_hd.mesh	融天岭	86162.1015625,36641.87109375,193021.21875	0	{1140b087-f19f-4c8f-855d-6d02661eab63}	world_object
data\source\maps_source\门派\天策\tc_天策中门002_002_hd.mesh	融天岭	84837.1015625,32588.599609375,196594.796875	0	{181be65b-b486-4033-94ea-6103a7f76916}	world_object
data\source\maps_source\门派\少林\sl_压边石001_003_hd.mesh	融天岭	68266.5859375,32663.673828125,198135.375	1	{190ffd45-7d0b-43cc-8279-70a508024dae}	world_object
data\source\maps_source\门派\少林\sl_压边石001_002_hd.mesh	融天岭	69056.515625,32666.521484375,196230.984375	1	{1b0a1bd5-f3b0-4b1c-b1a3-2c5db3592f7c}	world_object
data\source\maps_source\门派\少林\sl_压边石001_001_hd.mesh	融天岭	75074.0546875,32673.67578125,194239.921875	1	{1ed5b3d1-a52f-468e-bc23-211bb2d5e4c9}	world_object
data\source\maps_source\建筑\jz_z驿站配001_01_hd.mesh	融天岭	86371.359375,30400.23828125,171448.4375	1	{233813f0-faec-409b-8d91-dc52f8bf4617}	world_object
data\source\maps_source\建筑配套\jz_xn高级城镇围墙001_010_hd.mesh	融天岭	82241.9453125,25229.388671875,155824.890625	0	{2d0f5efa-fa1a-4d92-ba4c-ac3436b1f59d}	world_object
data\source\maps_source\建筑\jz_z草仓002_003_hd.mesh	融天岭	91182.3359375,29854.8671875,170489.390625	1	{63536637-f06f-4afc-bd8a-7ff4fb9a340b}	world_object
data\source\maps_source\建筑\jz_z草仓002_002_hd.mesh	融天岭	91826.2265625,29894.140625,170955.625	1	{76f55379-d534-4344-a6af-d5ad69980a64}	world_object
data\source\maps_source\建筑配套\pj_xn高级平台001_004_hd.mesh	融天岭	77979.265625,25212.513671875,153684.875	1	{7abcf849-b61a-400d-a301-5540b674b4f6}	world_object
data\source\maps_source\建筑\jz_xn低级民居001_001_hd.mesh	融天岭	54933.078125,27722.896484375,192389.234375	0	{c30f1159-8015-4030-b817-9ab689e3f423}	world_object
data\source\maps_source\门派\天策\tc_天策中门002_001_hd.mesh	融天岭	85161.4296875,34750.79296875,196598.78125	0	{cfca253a-f7fa-4a8b-a6e3-3207aefb1872}	world_object
data\source\maps_source\门派\天策\tc_天策中门002_004_hd.mesh	融天岭	86157.8125,32623.171875,200296.015625	0	{e5ff183c-2546-461b-b864-923b8dc8c146}	world_object
data\source\maps_source\建筑配套\pj_xn低级民居围墙001_003_hd.mesh	融天岭	144608.515625,29093.1328125,35833.09375	0	{00883a6e-279a-4407-8959-92d042b261d2}	world_object
data\source\maps_source\建筑配套\pj_xn中级民居围墙001_007_hd.mesh	融天岭	135728.359375,36732.37890625,16061.2958984375	1	{148fbdef-6c63-49fb-be2b-5d8d92c92755}	world_object
data\source\maps_source\建筑配套\pj_xn低级民居围墙001_005_hd.mesh	融天岭	146165.5625,29093.1328125,38273.4765625	0	{17856767-6788-4b17-b52a-c73670b87ca9}	world_object
data\source\maps_source\小物件\路标\wj_rtl石路标001_003_hd.mesh	融天岭	107180.9296875,28118.099609375,36673.203125	1	{3371bff5-9e9b-41d9-a039-0f2a3e8f2949}	world_object
data\source\maps_source\建筑\jz_xn高级民居001_002_hd.mesh	融天岭	146149.265625,36855.96484375,14529.4072265625	1	{3c01cbf4-a9f0-4c19-8afb-23d28c473c8d}	world_object
data\source\maps_source\建筑配套\pj_xn低级民居围墙001_004_hd.mesh	融天岭	148756.6875,29096.869140625,38394.37890625	0	{97787fed-dca0-4c43-8976-5c5361db5cdb}	world_object
data\source\maps_source\建筑配套\pj_xn低级民居围墙001_002_hd.mesh	融天岭	146045.109375,29093.1328125,37675.6953125	0	{9b563851-06f0-436b-b9d6-96946bc0e5f7}	world_object
data\source\maps_source\建筑配套\pj_xn低级民居围墙001_007_hd.mesh	融天岭	144608.015625,29093.1328125,34022.09765625	0	{a9cc21c3-6c5f-4603-8ef8-1fc4e4caecb7}	world_object
data\source\maps_source\建筑配套\pj_xn低级民居围墙001_008_hd.mesh	融天岭	150705.375,29089.9609375,31894.318359375	0	{bf137ae3-f6d2-4e4e-930c-be7631ecb764}	world_object
data\source\maps_source\建筑配套\pj_xn中级民居围墙001_003_hd.mesh	融天岭	121543.7734375,18231.775390625,96447.671875	1	{14c6fea7-255c-498f-991c-fdc6f7f28912}	world_object
data\source\maps_source\建筑\jz_xn低级城镇001_005_hd.mesh	融天岭	112139.5703125,32404.8515625,67379.2265625	0	{1987e8c2-8262-4a1f-b1a7-f87bbe2f21e9}	world_object
data\source\maps_source\建筑配套\pj_xn中级民居围墙001_004_hd.mesh	融天岭	129453.6171875,18232.01953125,99252.6640625	1	{1ed09521-f4de-45ea-a6cc-12fbd714f331}	world_object
data\source\maps_source\建筑配套\pj_xn天一神殿门001_002_hd.mesh	融天岭	129829.9453125,32816.61328125,58321.3203125	1	{298b6556-2da4-448a-8167-673f83dfca46}	world_object
data\source\maps_source\建筑配套\pj_xn中级民居围墙001_006_hd.mesh	融天岭	129014.3984375,18242.599609375,96637.0	1	{2c6cec33-7086-46d2-9979-36b2dcb73c85}	world_object
data\source\maps_source\建筑配套\pj_xn中级民居围墙001_005_hd.mesh	融天岭	129673.25,18231.775390625,87510.484375	1	{359ffbc4-ddc8-45ae-92d4-3bdcabd8efbc}	world_object
data\source\maps_source\门派\少林\sl_压边石001_004_hd.mesh	融天岭	125461.3125,18282.625,88042.0	1	{40ef8bbf-3d8c-4b3e-8697-17d879faac99}	world_object
data\source\maps_source\建筑配套\pj_xn低级城镇围墙001_002_hd.mesh	融天岭	104934.21875,31166.986328125,68187.25	0	{446ae625-8dbf-4f39-acbe-f24958b160d4}	world_object
data\source\maps_source\建筑\jz_xn低级城镇001_001_hd.mesh	融天岭	108079.1328125,30624.7109375,75924.375	0	{4600dddd-c52f-416f-9f20-1c1fa01a3629}	world_object
data\source\maps_source\建筑配套\pj_xn低级城镇围墙001_004_hd.mesh	融天岭	108526.0859375,30652.830078125,76580.015625	0	{6dd5fcde-951b-4541-84ab-664d6e48eb7b}	world_object
data\source\maps_source\建筑配套\pj_xn中级民居围墙001_002_hd.mesh	融天岭	114235.84375,16321.6044921875,92441.3515625	1	{7ac88c2b-c909-4b11-9104-bdc8b1027286}	world_object
data\source\maps_source\建筑配套\pj_xn低级城镇围墙001_006_hd.mesh	融天岭	108923.75,30516.857421875,67577.25	0	{83e585be-144f-4ea7-8e4f-b62e961cc20d}	world_object
data\source\maps_source\建筑配套\pj_xn低级城镇围墙001_003_hd.mesh	融天岭	106973.5390625,30628.009765625,67603.0390625	0	{94af3b6c-b94a-4d79-9734-8309ecd7b5b6}	world_object
data\source\maps_source\建筑\jz_xn高级民居001_001_hd.mesh	融天岭	121028.8828125,18231.775390625,92746.9375	1	{aeab12d5-e213-4694-adc6-e5e7955fc4dd}	world_object
data\source\maps_source\建筑配套\pj_xn天一神殿门001_001_hd.mesh	融天岭	136442.375,32783.9609375,58525.609375	1	{d5078691-4858-4547-b818-40b63034b313}	world_object
data\source\maps_source\建筑\jz_xn低级城镇001_002_hd.mesh	融天岭	105316.5078125,31154.537109375,69075.9921875	0	{f70f7380-0693-4c80-9389-ba261d3f58a0}	world_object
data\source\maps_source\建筑\jz_rtl擂台003_hd.mesh	融天岭	104049.921875,8780.416015625,113154.7109375	1	{4e4d1f01-3eb8-4642-97ec-c3108973c5d2}	world_object
data\source\maps_source\门派\少林\sl_大悲泉001_hd.mesh	融天岭	150695.21875,27577.12109375,147654.515625	1	{ab509692-cf08-44e1-a399-22c6345f72d5}	world_object
data\source\maps_source\建筑配套\pj_xn中级民居围墙001_001_hd.mesh	融天岭	126491.328125,18231.779296875,104005.2734375	1	{f9b33dfd-1528-407e-86a1-f679d1f9c10d}	world_object
data\source\maps_source\门派\少林\wj_sl佛平台001_hd.mesh	融天岭	150665.59375,27174.681640625,147657.25	1	{fa40d59b-5e9b-4061-a2c6-b6674778a4d0}	world_object
data\source\maps_source\建筑配套\pj_qdh道观围堤001_003_hd.mesh	融天岭	128153.46875,32114.421875,192951.90625	1	{16bf8a70-b614-4398-a09d-066626d1c607}	world_object
data\source\maps_source\门派\七秀\jz_七秀码头001_hd.mesh	融天岭	126382.6640625,32512.93359375,189470.859375	1	{2025c66c-8f1d-4204-b6fa-99dca25ba84f}	world_object
data\source\maps_source\建筑\jz_xn防御墙001_001_hd.mesh	融天岭	137549.65625,30714.177734375,169375.109375	1	{2a10c1f7-602d-44c4-8fb8-383b16295632}	world_object
data\source\maps_source\门派\七秀\jz_七秀牌坊001_hd.mesh	融天岭	128844.1953125,32525.8828125,189852.203125	1	{33da49de-df09-434f-9bbf-74791d674bf1}	world_object
data\source\maps_source\门派\七秀\qx_内坊小乐坊001_001_hd.mesh	融天岭	123127.890625,32521.138671875,194403.828125	1	{38395934-24b8-4a60-a25c-5762dd838b72}	world_object
data\source\maps_source\门派\七秀\qx_回廊001_006_hd.mesh	融天岭	125182.8359375,33597.26171875,185997.5	1	{428fb799-366a-4f6c-91f7-cad8a922963a}	world_object
data\source\maps_source\小物件\路标\wj_rtl石路标001_004_hd.mesh	融天岭	153346.0,26214.12890625,161514.21875	1	{465d60ea-cdc3-4ce6-9eb2-0df4681093e5}	world_object
data\source\maps_source\门派\七秀\qx_亭001_001_hd.mesh	融天岭	116469.1015625,31718.798828125,188333.265625	1	{57f68f43-3927-4553-bb7b-32c9d3ef29ce}	world_object
data\source\maps_source\建筑\jz_xn防御墙001_003_hd.mesh	融天岭	135768.015625,30714.177734375,174098.59375	1	{5e2eecc5-70f9-416b-8ce2-96492912db3b}	world_object
data\source\maps_source\建筑\jz_xn防御墙001_004_hd.mesh	融天岭	139618.9375,31888.39453125,193325.828125	1	{6e2db34a-b3a5-4414-8c7a-fad611e13165}	world_object
data\source\maps_source\门派\七秀\qx_回廊001_005_hd.mesh	融天岭	114085.7421875,29891.140625,196226.265625	2	{a5f26823-62db-4ebd-82fa-c8bbc2a7122f}	world_object
data\source\maps_source\建筑\jz_ca武德营001_001_hd.mesh	融天岭	144406.9375,30449.51171875,168981.046875	1	{f3f217f6-9c3b-424b-89a7-731fa1cd103b}	world_object
data\source\maps_source\门派\天策\tc_中殿001_hd.mesh	融天岭	155091.453125,24160.03125,50133.6640625	0	{eb33ea5c-089c-4a7b-8aa8-e7bbe02f0bb1}	world_object
data\source\maps_source\门派\天策\tc_城墙003_hd.mesh	融天岭	162302.953125,24160.03125,59132.2265625	0	{75b5dd5e-0cd0-48ca-b600-75faa3800a22}	world_object
data\source\maps_source\副本室内\战宝珈兰\jz_zb副本入口001_hd.mesh	融天岭	194862.515625,24247.478515625,135649.828125	1	{2ded4f83-8e0f-47da-a9f0-ff7cc01a7622}	world_object
data\source\maps_source\建筑配套\pj_xn天一门001_hd.mesh	融天岭	153837.078125,29607.509765625,146559.953125	3	{a7def2a5-b09c-4913-b0b4-1ab7eeaa5dde}	world_object
data\source\maps_source\background\fm_hungriness_016_yw_hd.mesh	衍天宗	-4063.15625,19395.37890625,-12101.53125	1	{0acc681d-18ba-42a9-bc3c-123c483744be}	world_object
data\source\maps_source\background\fm_hungriness_014_yw_hd.mesh	衍天宗	-213381.125,35797.76953125,-345709.625	1	{465a1c5e-6920-406a-9d10-b637b0c3da2c}	world_object
